IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
54.248.202.102,2095,0,false,ORD,North America,Chicago,70,0.00
3.34.144.16,2082,0,false,ORD,North America,Chicago,70,0.00
3.35.156.214,2053,0,false,ORD,North America,Chicago,71,0.00
18.181.186.10,2082,0,false,ORD,North America,Chicago,71,0.00
35.78.105.160,2053,0,false,ORD,North America,Chicago,71,0.00
13.231.196.122,2087,0,false,ORD,North America,Chicago,71,0.00
18.181.84.244,2087,0,false,ORD,North America,Chicago,71,0.00
52.79.248.104,2082,0,false,ORD,North America,Chicago,71,0.00
18.183.218.235,2095,0,false,ORD,North America,Chicago,71,0.00
18.181.84.244,443,0,false,ORD,North America,Chicago,71,0.00
43.207.229.232,2095,0,false,ORD,North America,Chicago,71,0.00
13.114.22.141,2086,0,false,ORD,North America,Chicago,71,0.00
52.195.166.160,2096,0,false,ORD,North America,Chicago,71,0.00
13.124.14.112,2095,0,false,ORD,North America,Chicago,71,0.00
18.183.218.235,2052,0,false,ORD,North America,Chicago,71,0.00
18.183.152.71,2082,0,false,ORD,North America,Chicago,71,0.00
13.112.234.195,2086,0,false,ORD,North America,Chicago,71,0.00
3.39.235.191,8880,0,false,ORD,North America,Chicago,71,0.00
18.181.84.244,8443,0,false,ORD,North America,Chicago,71,0.00
18.179.201.205,8880,0,false,ORD,North America,Chicago,71,0.00
18.183.152.71,443,0,false,ORD,North America,Chicago,71,0.00
18.179.201.205,2052,0,false,ORD,North America,Chicago,71,0.00
13.231.119.18,80,0,false,ORD,North America,Chicago,71,0.00
13.233.119.61,2083,0,false,ORD,North America,Chicago,71,0.00
43.207.229.232,2052,0,false,ORD,North America,Chicago,71,0.00
52.195.186.96,2096,0,false,ORD,North America,Chicago,71,0.00
43.201.247.126,2052,0,false,ORD,North America,Chicago,71,0.00
18.183.218.235,2086,0,false,ORD,North America,Chicago,71,0.00
52.79.164.240,2086,0,false,ORD,North America,Chicago,71,0.00
3.35.220.8,8080,0,false,ORD,North America,Chicago,71,0.00
3.38.169.0,2096,0,false,ORD,North America,Chicago,71,0.00
54.92.118.92,8080,0,false,ORD,North America,Chicago,71,0.00
54.92.118.92,2053,0,false,ORD,North America,Chicago,71,0.00
13.231.119.18,8443,0,false,ORD,North America,Chicago,71,0.00
54.248.202.102,8443,0,false,ORD,North America,Chicago,71,0.00
18.183.218.235,2096,0,false,ORD,North America,Chicago,71,0.00
13.114.22.141,2083,0,false,ORD,North America,Chicago,71,0.00
13.114.22.141,2087,0,false,ORD,North America,Chicago,71,0.00
54.248.202.102,2086,0,false,ORD,North America,Chicago,71,0.00
18.181.186.10,8443,0,false,ORD,North America,Chicago,71,0.00
18.181.186.10,443,0,false,ORD,North America,Chicago,71,0.00
3.34.144.16,8443,0,false,ORD,North America,Chicago,71,0.00
52.195.166.160,2082,0,false,ORD,North America,Chicago,71,0.00
13.112.234.195,2082,0,false,ORD,North America,Chicago,71,0.00
18.179.201.205,2083,0,false,ORD,North America,Chicago,71,0.00
52.79.248.104,2086,0,false,ORD,North America,Chicago,71,0.00
54.92.118.92,8443,0,false,ORD,North America,Chicago,71,0.00
3.39.254.217,2095,0,false,ORD,North America,Chicago,71,0.00
13.112.234.195,443,0,false,ORD,North America,Chicago,71,0.00
52.195.166.160,8880,0,false,ORD,North America,Chicago,71,0.00
43.206.104.239,443,0,false,ORD,North America,Chicago,71,0.00
54.92.118.92,80,0,false,ORD,North America,Chicago,71,0.00
3.39.235.191,2053,0,false,ORD,North America,Chicago,71,0.00
18.181.186.10,80,0,false,ORD,North America,Chicago,71,0.00
13.112.234.195,2087,0,false,ORD,North America,Chicago,71,0.00
3.112.52.85,2095,0,false,ORD,North America,Chicago,71,0.00
18.181.186.10,2083,0,false,ORD,North America,Chicago,71,0.00
18.181.186.10,2053,0,false,ORD,North America,Chicago,71,0.00
52.79.164.240,8880,0,false,ORD,North America,Chicago,71,0.00
18.179.201.205,2087,0,false,ORD,North America,Chicago,71,0.00
18.183.218.235,2053,0,false,ORD,North America,Chicago,71,0.00
3.112.52.85,8080,0,false,ORD,North America,Chicago,71,0.00
13.231.149.166,80,0,false,ORD,North America,Chicago,71,0.00
18.183.218.235,2087,0,false,ORD,North America,Chicago,71,0.00
54.248.202.102,2083,0,false,ORD,North America,Chicago,71,0.00
13.112.234.195,2052,0,false,ORD,North America,Chicago,71,0.00
54.92.118.92,443,0,false,ORD,North America,Chicago,71,0.00
3.36.63.250,2052,0,false,ORD,North America,Chicago,71,0.00
18.179.201.205,80,0,false,ORD,North America,Chicago,71,0.00
35.76.121.61,2053,0,false,ORD,North America,Chicago,71,0.00
18.181.186.10,2086,0,false,ORD,North America,Chicago,71,0.00
43.207.200.148,8880,0,false,ORD,North America,Chicago,71,0.00
3.35.220.8,2082,0,false,ORD,North America,Chicago,71,0.00
3.38.135.70,2087,0,false,ORD,North America,Chicago,71,0.00
18.181.186.10,2052,0,false,ORD,North America,Chicago,71,0.00
43.206.104.239,8080,0,false,ORD,North America,Chicago,71,0.00
13.114.22.141,8443,0,false,ORD,North America,Chicago,71,0.00
3.38.135.70,8080,0,false,ORD,North America,Chicago,71,0.00
18.183.152.71,2096,0,false,ORD,North America,Chicago,71,0.00
13.114.22.141,2086,0,false,ORD,North America,Chicago,71,0.00
3.36.49.56,2096,0,false,ORD,North America,Chicago,71,0.00
18.181.186.10,2096,0,false,ORD,North America,Chicago,71,0.00
3.36.63.250,2095,0,false,ORD,North America,Chicago,72,0.00
3.36.49.56,2052,0,false,ORD,North America,Chicago,72,0.00
52.195.162.241,8880,0,false,ORD,North America,Chicago,72,0.00
52.78.154.145,2096,0,false,ORD,North America,Chicago,72,0.00
43.207.229.232,2083,0,false,ORD,North America,Chicago,72,0.00
3.39.254.217,80,0,false,ORD,North America,Chicago,72,0.00
18.181.186.10,2087,0,false,ORD,North America,Chicago,72,0.00
52.196.36.22,443,0,false,ORD,North America,Chicago,72,0.00
35.76.121.61,8080,0,false,ORD,North America,Chicago,72,0.00
43.207.229.232,443,0,false,ORD,North America,Chicago,72,0.00
13.125.49.68,80,0,false,ORD,North America,Chicago,72,0.00
43.207.229.232,2053,0,false,ORD,North America,Chicago,72,0.00
18.181.186.10,8080,0,false,ORD,North America,Chicago,72,0.00
43.203.215.141,8443,0,false,ORD,North America,Chicago,72,0.00
54.92.118.92,2083,0,false,ORD,North America,Chicago,72,0.00
35.78.83.0,2053,0,false,ORD,North America,Chicago,72,0.00
13.125.32.188,8880,0,false,ORD,North America,Chicago,72,0.00
3.39.235.191,2083,0,false,ORD,North America,Chicago,72,0.00
3.112.52.85,80,0,false,ORD,North America,Chicago,72,0.00
52.195.188.239,2095,0,false,ORD,North America,Chicago,72,0.00
35.78.83.0,2082,0,false,ORD,North America,Chicago,72,0.00
52.195.162.241,8443,0,false,ORD,North America,Chicago,72,0.00
3.112.52.85,2087,0,false,ORD,North America,Chicago,72,0.00
13.114.22.141,2053,0,false,ORD,North America,Chicago,72,0.00
52.195.188.239,2086,0,false,ORD,North America,Chicago,72,0.00
13.114.22.141,2082,0,false,ORD,North America,Chicago,72,0.00
3.39.254.217,2086,0,false,ORD,North America,Chicago,72,0.00
3.38.193.116,443,0,false,ORD,North America,Chicago,72,0.00
52.79.164.240,2083,0,false,ORD,North America,Chicago,72,0.00
35.76.121.61,80,0,false,ORD,North America,Chicago,72,0.00
35.76.121.61,443,0,false,ORD,North America,Chicago,72,0.00
3.38.169.0,8080,0,false,ORD,North America,Chicago,72,0.00
35.76.121.61,2086,0,false,ORD,North America,Chicago,72,0.00
35.76.121.61,2087,0,false,ORD,North America,Chicago,72,0.00
35.78.105.160,2096,0,false,ORD,North America,Chicago,72,0.00
3.39.251.29,80,0,false,ORD,North America,Chicago,72,0.00
13.125.32.188,443,0,false,ORD,North America,Chicago,72,0.00
52.195.186.96,2052,0,false,ORD,North America,Chicago,72,0.00
13.231.149.166,2053,0,false,ORD,North America,Chicago,72,0.00
43.206.104.239,8880,0,false,ORD,North America,Chicago,72,0.00
52.195.166.160,80,0,false,ORD,North America,Chicago,72,0.00
43.201.7.67,2095,0,false,ORD,North America,Chicago,72,0.00
52.66.79.126,2082,0,false,ORD,North America,Chicago,72,0.00
3.39.135.31,80,0,false,ORD,North America,Chicago,72,0.00
18.181.84.244,8080,0,false,ORD,North America,Chicago,72,0.00
3.39.235.191,80,0,false,ORD,North America,Chicago,72,0.00
52.195.186.96,8880,0,false,ORD,North America,Chicago,72,0.00
52.196.36.22,2052,0,false,ORD,North America,Chicago,72,0.00
3.35.220.8,2086,0,false,ORD,North America,Chicago,72,0.00
52.78.154.145,2086,0,false,ORD,North America,Chicago,72,0.00
13.208.247.25,2086,0,false,ORD,North America,Chicago,72,0.00
3.39.251.29,2086,0,false,ORD,North America,Chicago,72,0.00
52.195.186.96,8080,0,false,ORD,North America,Chicago,72,0.00
3.38.135.70,2052,0,false,ORD,North America,Chicago,72,0.00
52.79.248.104,2083,0,false,ORD,North America,Chicago,72,0.00
13.231.119.18,2052,0,false,ORD,North America,Chicago,72,0.00
3.34.144.16,2087,0,false,ORD,North America,Chicago,72,0.00
52.79.248.104,8880,0,false,ORD,North America,Chicago,72,0.00
52.195.186.96,2082,0,false,ORD,North America,Chicago,73,0.00
15.168.60.166,2083,0,false,ORD,North America,Chicago,73,0.00
43.207.229.232,80,0,false,ORD,North America,Chicago,73,0.00
52.196.36.22,8880,0,false,ORD,North America,Chicago,73,0.00
52.196.36.22,2086,0,false,ORD,North America,Chicago,73,0.00
43.201.7.67,2052,0,false,ORD,North America,Chicago,73,0.00
15.168.38.94,2087,0,false,ORD,North America,Chicago,73,0.00
13.114.22.141,2052,0,false,ORD,North America,Chicago,73,0.00
52.79.164.240,2087,0,false,ORD,North America,Chicago,73,0.00
52.78.154.145,8080,0,false,ORD,North America,Chicago,73,0.00
52.196.36.22,2082,0,false,ORD,North America,Chicago,73,0.00
43.206.104.239,2086,0,false,ORD,North America,Chicago,73,0.00
52.195.188.239,2082,0,false,ORD,North America,Chicago,73,0.00
3.35.156.214,8443,0,false,ORD,North America,Chicago,73,0.00
15.168.8.21,2053,0,false,ORD,North America,Chicago,73,0.00
3.38.193.116,2096,0,false,ORD,North America,Chicago,73,0.00
3.110.50.164,8080,0,false,ORD,North America,Chicago,73,0.00
35.78.105.160,2095,0,false,ORD,North America,Chicago,73,0.00
3.36.49.56,2087,0,false,ORD,North America,Chicago,73,0.00
52.78.154.145,80,0,false,ORD,North America,Chicago,73,0.00
13.208.166.121,80,0,false,ORD,North America,Chicago,73,0.00
52.195.166.160,443,0,false,ORD,North America,Chicago,73,0.00
35.78.105.160,8880,0,false,ORD,North America,Chicago,73,0.00
43.200.152.167,80,0,false,NRT,Asia Pacific,Tokyo,73,0.00
43.207.200.148,2096,0,false,ORD,North America,Chicago,73,0.00
13.208.43.137,2095,0,false,ORD,North America,Chicago,73,0.00
13.208.168.220,2086,0,false,ORD,North America,Chicago,73,0.00
15.168.38.180,2095,0,false,ORD,North America,Chicago,73,0.00
52.195.188.239,80,0,false,ORD,North America,Chicago,73,0.00
13.208.189.123,8080,0,false,ORD,North America,Chicago,73,0.00
3.36.63.250,8880,0,false,ORD,North America,Chicago,73,0.00
13.208.172.79,80,0,false,ORD,North America,Chicago,73,0.00
3.39.254.217,8443,0,false,ORD,North America,Chicago,73,0.00
43.201.60.144,2095,0,false,ORD,North America,Chicago,73,0.00
3.36.49.56,2082,0,false,ORD,North America,Chicago,73,0.00
15.168.38.94,2095,0,false,ORD,North America,Chicago,73,0.00
52.195.162.241,2083,0,false,ORD,North America,Chicago,73,0.00
43.207.200.148,8080,0,false,ORD,North America,Chicago,73,0.00
43.201.60.144,80,0,false,ORD,North America,Chicago,73,0.00
52.195.162.241,8080,0,false,ORD,North America,Chicago,73,0.00
35.76.121.61,2082,0,false,ORD,North America,Chicago,73,0.00
13.112.234.195,2053,0,false,ORD,North America,Chicago,73,0.00
3.110.92.109,8443,0,false,ORD,North America,Chicago,73,0.00
52.195.166.160,2083,0,false,ORD,North America,Chicago,73,0.00
43.201.247.126,8080,0,false,ORD,North America,Chicago,73,0.00
52.78.154.145,2082,0,false,ORD,North America,Chicago,73,0.00
13.208.215.230,2053,0,false,ORD,North America,Chicago,73,0.00
3.111.33.132,2086,0,false,ORD,North America,Chicago,73,0.00
3.112.52.85,2082,0,false,ORD,North America,Chicago,73,0.00
52.195.186.96,2053,0,false,ORD,North America,Chicago,73,0.00
3.112.52.85,2086,0,false,ORD,North America,Chicago,73,0.00
52.195.186.96,443,0,false,ORD,North America,Chicago,73,0.00
13.208.161.118,2083,0,false,ORD,North America,Chicago,73,0.00
13.124.156.22,2095,0,false,ORD,North America,Chicago,73,0.00
15.168.11.213,2095,0,false,ORD,North America,Chicago,73,0.00
52.195.186.96,2095,0,false,ORD,North America,Chicago,73,0.00
13.208.43.137,2083,0,false,ORD,North America,Chicago,73,0.00
52.195.188.239,2096,0,false,ORD,North America,Chicago,73,0.00
13.208.99.162,2083,0,false,ORD,North America,Chicago,73,0.00
52.195.188.239,2083,0,false,ORD,North America,Chicago,73,0.00
3.112.52.85,8443,0,false,ORD,North America,Chicago,73,0.00
3.110.92.109,2095,0,false,ORD,North America,Chicago,73,0.00
15.168.60.229,443,0,false,ORD,North America,Chicago,73,0.00
43.206.104.239,2095,0,false,ORD,North America,Chicago,73,0.00
52.195.162.241,2086,0,false,ORD,North America,Chicago,73,0.00
52.195.186.96,2083,0,false,ORD,North America,Chicago,74,0.00
3.111.33.132,8443,0,false,ORD,North America,Chicago,74,0.00
13.231.119.18,2095,0,false,ORD,North America,Chicago,74,0.00
13.112.234.195,8880,0,false,ORD,North America,Chicago,74,0.00
52.195.166.160,2052,0,false,ORD,North America,Chicago,74,0.00
13.208.161.118,443,0,false,ORD,North America,Chicago,74,0.00
13.208.247.25,2053,0,false,ORD,North America,Chicago,74,0.00
18.179.201.205,8443,0,false,ORD,North America,Chicago,74,0.00
13.124.169.23,2086,0,false,ORD,North America,Chicago,74,0.00
3.39.251.29,2087,0,false,ORD,North America,Chicago,74,0.00
18.179.201.205,2082,0,false,ORD,North America,Chicago,74,0.00
15.168.44.106,80,0,false,ORD,North America,Chicago,74,0.00
43.201.150.16,2083,0,false,ORD,North America,Chicago,74,0.00
52.195.188.239,8880,0,false,ORD,North America,Chicago,74,0.00
13.125.199.5,80,0,false,NRT,Asia Pacific,Tokyo,74,0.00
35.78.109.235,80,0,false,ORD,North America,Chicago,74,0.00
43.207.229.232,2082,0,false,ORD,North America,Chicago,74,0.00
52.195.166.160,2087,0,false,ORD,North America,Chicago,74,0.00
52.79.248.104,443,0,false,ORD,North America,Chicago,74,0.00
3.36.49.56,80,0,false,ORD,North America,Chicago,74,0.00
52.195.186.96,8443,0,false,ORD,North America,Chicago,74,0.00
52.195.186.96,80,0,false,ORD,North America,Chicago,74,0.00
52.195.162.241,2082,0,false,ORD,North America,Chicago,74,0.00
3.111.33.132,2083,0,false,ORD,North America,Chicago,74,0.00
13.124.14.112,2096,0,false,ORD,North America,Chicago,74,0.00
52.196.36.22,8443,0,false,ORD,North America,Chicago,74,0.00
43.201.150.16,2053,0,false,ORD,North America,Chicago,74,0.00
3.36.63.250,2096,0,false,ORD,North America,Chicago,74,0.00
35.78.109.235,2053,0,false,ORD,North America,Chicago,74,0.00
52.79.164.240,2082,0,false,ORD,North America,Chicago,74,0.00
3.111.33.132,80,0,false,ORD,North America,Chicago,74,0.00
3.110.92.109,2053,0,false,ORD,North America,Chicago,74,0.00
52.195.166.160,2053,0,false,ORD,North America,Chicago,74,0.00
43.201.60.144,8443,0,false,ORD,North America,Chicago,74,0.00
35.78.109.235,2052,0,false,ORD,North America,Chicago,74,0.00
52.78.154.145,8880,0,false,ORD,North America,Chicago,74,0.00
3.112.52.85,2083,0,false,ORD,North America,Chicago,74,0.00
43.201.7.67,2086,0,false,ORD,North America,Chicago,74,0.00
52.195.166.160,2086,0,false,ORD,North America,Chicago,74,0.00
3.111.33.132,443,0,false,ORD,North America,Chicago,74,0.00
35.78.105.160,2087,0,false,ORD,North America,Chicago,74,0.00
43.201.150.16,2096,0,false,ORD,North America,Chicago,74,0.00
3.35.220.8,2095,0,false,ORD,North America,Chicago,74,0.00
13.208.247.25,2082,0,false,ORD,North America,Chicago,74,0.00
3.36.49.56,2083,0,false,ORD,North America,Chicago,74,0.00
3.36.49.56,2086,0,false,ORD,North America,Chicago,74,0.00
3.34.144.16,2095,0,false,ORD,North America,Chicago,74,0.00
3.39.235.191,2087,0,false,ORD,North America,Chicago,74,0.00
3.112.52.85,2096,0,false,ORD,North America,Chicago,74,0.00
3.38.193.116,8880,0,false,ORD,North America,Chicago,74,0.00
13.232.101.99,2052,0,false,ORD,North America,Chicago,74,0.00
3.38.169.0,2087,0,false,ORD,North America,Chicago,74,0.00
3.38.193.116,8080,0,false,ORD,North America,Chicago,75,0.00
3.35.156.214,2052,0,false,ORD,North America,Chicago,75,0.00
3.39.251.29,2095,0,false,ORD,North America,Chicago,75,0.00
52.196.36.22,2096,0,false,ORD,North America,Chicago,75,0.00
52.195.188.239,8443,0,false,ORD,North America,Chicago,75,0.00
3.39.254.217,8080,0,false,ORD,North America,Chicago,75,0.00
13.112.234.195,80,0,false,ORD,North America,Chicago,75,0.00
52.195.162.241,2053,0,false,ORD,North America,Chicago,75,0.00
13.112.234.195,2095,0,false,ORD,North America,Chicago,75,0.00
52.196.36.22,80,0,false,ORD,North America,Chicago,75,0.00
52.78.154.145,2095,0,false,ORD,North America,Chicago,75,0.00
3.112.52.85,2052,0,false,ORD,North America,Chicago,75,0.00
3.111.33.132,2052,0,false,ORD,North America,Chicago,75,0.00
3.110.50.164,8443,0,false,ORD,North America,Chicago,75,0.00
52.195.188.239,2087,0,false,ORD,North America,Chicago,75,0.00
43.207.200.148,2083,0,false,ORD,North America,Chicago,75,0.00
52.195.188.239,2052,0,false,ORD,North America,Chicago,75,0.00
43.207.200.148,2086,0,false,ORD,North America,Chicago,75,0.00
3.39.251.29,443,0,false,ORD,North America,Chicago,75,0.00
52.78.154.145,2083,0,false,ORD,North America,Chicago,75,0.00
3.39.235.191,2052,0,false,ORD,North America,Chicago,75,0.00
43.203.215.141,2082,0,false,ORD,North America,Chicago,75,0.00
3.110.50.164,8880,0,false,ORD,North America,Chicago,75,0.00
3.38.169.0,443,0,false,ORD,North America,Chicago,75,0.00
3.110.50.164,2052,0,false,ORD,North America,Chicago,75,0.00
13.201.191.235,8880,0,false,ORD,North America,Chicago,75,0.00
43.203.123.100,2082,0,false,ORD,North America,Chicago,75,0.00
35.76.121.61,8880,0,false,ORD,North America,Chicago,75,0.00
52.79.248.104,2052,0,false,ORD,North America,Chicago,75,0.00
52.195.166.160,8443,0,false,ORD,North America,Chicago,75,0.00
52.78.154.145,2087,0,false,ORD,North America,Chicago,75,0.00
3.38.135.70,8443,0,false,ORD,North America,Chicago,75,0.00
15.165.235.179,2095,0,false,ORD,North America,Chicago,75,0.00
3.110.50.164,2096,0,false,ORD,North America,Chicago,75,0.00
15.165.235.179,2053,0,false,ORD,North America,Chicago,75,0.00
54.248.202.102,80,0,false,ORD,North America,Chicago,75,0.00
35.76.121.61,2052,0,false,ORD,North America,Chicago,75,0.00
43.201.150.16,2095,0,false,ORD,North America,Chicago,75,0.00
18.179.201.205,443,0,false,ORD,North America,Chicago,75,0.00
3.35.220.8,2053,0,false,ORD,North America,Chicago,75,0.00
3.110.92.109,2086,0,false,ORD,North America,Chicago,76,0.00
43.206.104.239,2082,0,false,ORD,North America,Chicago,76,0.00
52.195.186.96,2087,0,false,ORD,North America,Chicago,76,0.00
3.39.251.29,8880,0,false,ORD,North America,Chicago,76,0.00
52.195.188.239,443,0,false,ORD,North America,Chicago,76,0.00
13.208.43.137,2096,0,false,ORD,North America,Chicago,76,0.00
43.201.247.126,2086,0,false,ORD,North America,Chicago,76,0.00
3.38.193.116,80,0,false,ORD,North America,Chicago,76,0.00
43.207.200.148,2087,0,false,ORD,North America,Chicago,76,0.00
43.206.104.239,2096,0,false,ORD,North America,Chicago,76,0.00
3.112.52.85,443,0,false,ORD,North America,Chicago,76,0.00
3.38.169.0,2053,0,false,ORD,North America,Chicago,76,0.00
52.195.162.241,2096,0,false,ORD,North America,Chicago,76,0.00
3.38.169.0,8443,0,false,ORD,North America,Chicago,76,0.00
52.78.154.145,443,0,false,ORD,North America,Chicago,76,0.00
35.76.121.61,2096,0,false,ORD,North America,Chicago,76,0.00
43.201.60.144,2052,0,false,ORD,North America,Chicago,76,0.00
43.201.247.126,2096,0,false,ORD,North America,Chicago,76,0.00
52.196.36.22,8080,0,false,ORD,North America,Chicago,76,0.00
3.110.92.109,8080,0,false,ORD,North America,Chicago,76,0.00
3.38.135.70,443,0,false,ORD,North America,Chicago,76,0.00
52.196.36.22,2095,0,false,ORD,North America,Chicago,76,0.00
43.203.123.100,443,0,false,ORD,North America,Chicago,76,0.00
3.39.251.29,2096,0,false,ORD,North America,Chicago,76,0.00
43.202.6.56,80,0,false,ORD,North America,Chicago,76,0.00
52.196.36.22,2053,0,false,ORD,North America,Chicago,76,0.00
52.79.248.104,2053,0,false,ORD,North America,Chicago,76,0.00
35.78.109.235,8080,0,false,ORD,North America,Chicago,76,0.00
3.35.220.8,8443,0,false,ORD,North America,Chicago,76,0.00
3.112.52.85,8880,0,false,ORD,North America,Chicago,76,0.00
3.38.193.116,2087,0,false,ORD,North America,Chicago,76,0.00
35.76.121.61,2095,0,false,ORD,North America,Chicago,76,0.00
43.207.229.232,8880,0,false,ORD,North America,Chicago,76,0.00
43.207.229.232,8080,0,false,ORD,North America,Chicago,76,0.00
35.76.121.61,8443,0,false,ORD,North America,Chicago,76,0.00
52.195.186.96,2086,0,false,ORD,North America,Chicago,76,0.00
35.78.109.235,2082,0,false,ORD,North America,Chicago,76,0.00
43.207.200.148,2053,0,false,ORD,North America,Chicago,76,0.00
43.203.192.253,2053,0,false,ORD,North America,Chicago,76,0.00
13.114.22.141,443,0,false,ORD,North America,Chicago,76,0.00
52.195.162.241,2095,0,false,ORD,North America,Chicago,76,0.00
43.207.200.148,2082,0,false,ORD,North America,Chicago,76,0.00
43.202.6.56,2082,0,false,ORD,North America,Chicago,76,0.00
3.112.52.85,2053,0,false,ORD,North America,Chicago,76,0.00
52.195.166.160,8080,0,false,ORD,North America,Chicago,76,0.00
43.203.215.141,2052,0,false,ORD,North America,Chicago,76,0.00
43.207.200.148,2052,0,false,ORD,North America,Chicago,76,0.00
52.195.162.241,2087,0,false,ORD,North America,Chicago,76,0.00
13.112.170.168,80,0,false,NRT,Asia Pacific,Tokyo,76,0.00
43.206.104.239,80,0,false,ORD,North America,Chicago,76,0.00
3.34.144.16,2053,0,false,ORD,North America,Chicago,77,0.00
35.78.83.0,2083,0,false,ORD,North America,Chicago,77,0.00
43.207.200.148,443,0,false,ORD,North America,Chicago,77,0.00
43.201.247.126,2095,0,false,ORD,North America,Chicago,77,0.00
43.201.150.16,2086,0,false,ORD,North America,Chicago,77,0.00
43.206.104.239,2053,0,false,ORD,North America,Chicago,77,0.00
13.125.195.4,8880,0,false,ORD,North America,Chicago,77,0.00
13.125.49.68,2095,0,false,ORD,North America,Chicago,77,0.00
43.203.215.84,2082,0,false,ORD,North America,Chicago,77,0.00
3.38.193.116,2095,0,false,ORD,North America,Chicago,77,0.00
3.36.63.250,2083,0,false,ORD,North America,Chicago,77,0.00
52.195.162.241,80,0,false,ORD,North America,Chicago,77,0.00
3.111.33.132,2087,0,false,ORD,North America,Chicago,77,0.00
43.206.104.239,2052,0,false,ORD,North America,Chicago,77,0.00
3.39.254.217,2053,0,false,ORD,North America,Chicago,77,0.00
43.206.104.239,8443,0,false,ORD,North America,Chicago,77,0.00
43.201.7.67,8080,0,false,ORD,North America,Chicago,77,0.00
43.203.215.141,2096,0,false,ORD,North America,Chicago,77,0.00
52.195.188.239,2053,0,false,ORD,North America,Chicago,77,0.00
43.202.6.56,2086,0,false,ORD,North America,Chicago,77,0.00
43.207.200.148,8443,0,false,ORD,North America,Chicago,77,0.00
43.207.229.232,8443,0,false,ORD,North America,Chicago,77,0.00
52.79.164.240,8080,0,false,ORD,North America,Chicago,77,0.00
43.203.215.84,2096,0,false,ORD,North America,Chicago,77,0.00
43.202.6.56,443,0,false,ORD,North America,Chicago,77,0.00
43.203.192.253,2095,0,false,ORD,North America,Chicago,77,0.00
43.201.7.67,2096,0,false,ORD,North America,Chicago,77,0.00
43.201.7.67,2087,0,false,ORD,North America,Chicago,77,0.00
35.78.105.160,2082,0,false,ORD,North America,Chicago,77,0.00
3.36.49.56,443,0,false,ORD,North America,Chicago,77,0.00
13.208.247.10,2082,0,false,ORD,North America,Chicago,77,0.00
52.79.164.240,2052,0,false,ORD,North America,Chicago,77,0.00
13.114.22.141,80,0,false,ORD,North America,Chicago,77,0.00
3.39.254.217,2087,0,false,ORD,North America,Chicago,77,0.00
43.207.200.148,2095,0,false,ORD,North America,Chicago,77,0.00
43.207.200.148,80,0,false,ORD,North America,Chicago,77,0.00
43.206.104.239,2083,0,false,ORD,North America,Chicago,77,0.00
13.208.166.121,443,0,false,ORD,North America,Chicago,77,0.00
15.168.38.180,2096,0,false,ORD,North America,Chicago,77,0.00
35.78.83.0,8080,0,false,ORD,North America,Chicago,77,0.00
35.78.105.160,2086,0,false,ORD,North America,Chicago,77,0.00
13.208.161.118,80,0,false,ORD,North America,Chicago,78,0.00
52.79.164.240,443,0,false,ORD,North America,Chicago,78,0.00
3.38.135.70,80,0,false,ORD,North America,Chicago,78,0.00
13.208.42.191,443,0,false,ORD,North America,Chicago,78,0.00
13.208.247.25,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.166.68,2053,0,false,ORD,North America,Chicago,78,0.00
13.208.183.220,8880,0,false,ORD,North America,Chicago,78,0.00
13.209.12.81,2095,0,false,ORD,North America,Chicago,78,0.00
43.207.229.232,2087,0,false,ORD,North America,Chicago,78,0.00
15.168.38.180,2086,0,false,ORD,North America,Chicago,78,0.00
13.208.168.220,2083,0,false,ORD,North America,Chicago,78,0.00
15.168.38.180,2053,0,false,ORD,North America,Chicago,78,0.00
52.195.188.239,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.172.79,2053,0,false,ORD,North America,Chicago,78,0.00
15.168.11.38,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.215.230,2096,0,false,ORD,North America,Chicago,78,0.00
43.201.7.67,8443,0,false,ORD,North America,Chicago,78,0.00
13.208.242.90,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.166.68,2095,0,false,ORD,North America,Chicago,78,0.00
13.208.183.220,8080,0,false,ORD,North America,Chicago,78,0.00
15.168.60.229,2082,0,false,ORD,North America,Chicago,78,0.00
15.168.38.94,2052,0,false,ORD,North America,Chicago,78,0.00
13.208.172.79,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.144.135,80,0,false,ORD,North America,Chicago,78,0.00
43.207.229.232,2086,0,false,ORD,North America,Chicago,78,0.00
13.208.172.79,2082,0,false,ORD,North America,Chicago,78,0.00
3.38.135.70,8880,0,false,ORD,North America,Chicago,78,0.00
13.208.247.25,80,0,false,ORD,North America,Chicago,78,0.00
15.168.60.166,2053,0,false,ORD,North America,Chicago,78,0.00
15.168.11.213,2052,0,false,ORD,North America,Chicago,78,0.00
43.203.215.84,80,0,false,ORD,North America,Chicago,78,0.00
15.168.38.94,443,0,false,ORD,North America,Chicago,78,0.00
3.39.235.191,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.99.162,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.161.118,2082,0,false,ORD,North America,Chicago,78,0.00
3.39.235.191,8443,0,false,ORD,North America,Chicago,78,0.00
